"id","user_id","type","per_trade_limit","total_budget","target","is_power_mode","is_active","start_date","end_date","created_at","updated_at"
799,9724,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:21:56.521243","2014-08-28 14:21:56.521243","2014-08-21 14:21:56.502047","2014-08-21 14:21:56.502047"
801,9737,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:34:48.99531","2014-08-28 14:34:48.99531","2014-08-21 14:34:48.977628","2014-08-21 14:34:48.977628"
802,9744,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:56:39.280135","2014-08-28 14:56:39.280135","2014-08-21 14:56:39.262361","2014-08-21 14:56:39.262361"
791,2075,"recurring",NULL,"0.5",NULL,True,True,"2014-08-21 02:37:50.26228",NULL,"2014-08-21 02:37:50.235626","2014-08-21 02:37:50.235626"
805,2075,"recurring",NULL,"255.664650089",NULL,True,False,"2014-08-22 00:09:34.055373",NULL,"2014-08-22 00:09:34.025825","2014-08-22 00:09:34.025825"
804,2075,"recurring",NULL,"252.914248488",NULL,True,True,"2014-08-21 22:23:14.449397",NULL,"2014-08-21 22:23:14.419152","2014-08-21 22:23:14.419152"
806,2299,"recurring",NULL,"270.31538134516",NULL,True,True,"2014-08-22 00:22:12.591252",NULL,"2014-08-22 00:22:12.563453","2014-08-22 00:22:12.563453"
807,2075,"recurring",NULL,"297.604469750629",NULL,True,True,"2014-08-22 00:35:38.832001",NULL,"2014-08-22 00:35:38.798291","2014-08-22 00:35:38.798291"
797,9722,"recurring","100",NULL,NULL,False,True,"2014-08-21 14:08:21.509162","2014-08-28 14:08:21.509162","2014-08-21 14:08:21.482432","2014-08-21 14:08:21.482432"
803,9745,"recurring","100",NULL,NULL,False,True,"2014-08-21 15:10:43.335845","2014-08-28 15:10:43.335845","2014-08-21 15:10:43.315007","2014-08-21 15:10:43.315007"
809,9388,"recurring","100",NULL,NULL,False,True,"2014-08-22 12:28:37.26398","2014-08-29 12:28:37.26398","2014-08-22 12:28:37.240622","2014-08-22 12:28:37.240622"
812,2075,"recurring",NULL,"300",NULL,True,False,"2014-08-22 23:24:24.167668",NULL,"2014-08-22 23:24:24.13389","2014-08-22 23:24:24.13389"
815,2075,"recurring",NULL,"300",NULL,True,False,"2014-08-23 00:15:56.505662",NULL,"2014-08-23 00:15:56.47089","2014-08-23 00:15:56.47089"
817,2075,"recurring",NULL,"300",NULL,True,False,"2014-08-24 00:16:05.177521",NULL,"2014-08-24 00:16:05.140762","2014-08-24 00:16:05.140762"
821,2075,"recurring",NULL,"300",NULL,True,True,"2014-08-24 00:31:52.075296",NULL,"2014-08-24 00:31:52.035446","2014-08-24 00:31:52.035446"
822,9764,"recurring","100",NULL,NULL,False,True,"2014-08-24 03:11:29.480636","2014-08-31 03:11:29.480636","2014-08-24 03:11:29.462782","2014-08-24 03:11:29.462782"
827,9765,"recurring","100",NULL,NULL,False,True,"2014-08-24 14:04:14.496931","2014-08-31 14:04:14.496931","2014-08-24 14:04:14.479007","2014-08-24 14:04:14.479007"
828,9766,"recurring","100",NULL,NULL,False,True,"2014-08-24 17:23:11.820018","2014-08-31 17:23:11.820018","2014-08-24 17:23:11.8013","2014-08-24 17:23:11.8013"
829,9766,"recurring","100",NULL,NULL,False,True,"2014-08-24 17:23:41.933948","2014-08-31 17:23:41.933948","2014-08-24 17:23:41.912806","2014-08-24 17:23:41.912806"
830,9766,"recurring","100",NULL,NULL,False,True,"2014-08-24 17:53:06.590174","2014-08-31 17:53:06.590174","2014-08-24 17:53:06.569533","2014-08-24 17:53:06.569533"
834,2283,"recurring",NULL,"300",NULL,True,True,"2014-08-24 19:01:48.832522",NULL,"2014-08-24 19:01:48.801249","2014-08-24 19:01:48.801249"
857,9781,"recurring","100",NULL,NULL,False,True,"2014-08-27 12:03:33.274085","2014-09-03 12:03:33.274085","2014-08-27 12:03:33.254003","2014-08-27 12:03:33.254003"
811,2075,"recurring",NULL,"290.77335454738",NULL,True,True,"2014-08-22 23:23:31.519745",NULL,"2014-08-22 23:23:31.487349","2014-08-22 23:23:31.487349"
836,20,"recurring",NULL,"0.5",NULL,True,True,"2014-08-25 13:28:47.824447",NULL,"2014-08-25 13:28:47.803734","2014-08-25 13:28:47.803734"
825,5122,"recurring",NULL,"285.9212268756",NULL,True,False,"2014-08-24 09:14:14.744554",NULL,"2014-08-24 09:14:14.718748","2014-08-24 09:14:14.718748"
835,9767,"recurring","100",NULL,NULL,False,True,"2014-08-25 09:52:50.744042","2014-09-01 09:52:50.744042","2014-08-25 09:52:50.723016","2014-08-25 09:52:50.723016"
824,5122,"recurring",NULL,"227.6636128541",NULL,True,False,"2014-08-24 09:07:24.415448",NULL,"2014-08-24 09:07:24.391241","2014-08-24 09:07:24.391241"
852,5122,"recurring",NULL,"0.5",NULL,True,True,"2014-08-27 00:21:38.437372",NULL,"2014-08-27 00:21:38.40223","2014-08-27 00:21:38.40223"
877,5122,"recurring",NULL,"300",NULL,True,False,"2014-08-31 17:58:42.057988",NULL,"2014-08-31 17:58:42.017458","2014-08-31 17:58:42.017458"
865,5282,"recurring",NULL,"241.5038482934",NULL,True,False,"2014-08-28 22:35:04.18091",NULL,"2014-08-28 22:35:04.145245","2014-08-28 22:35:04.145245"
861,5282,"recurring",NULL,"299.872200209721",NULL,True,False,"2014-08-28 17:42:48.298832",NULL,"2014-08-28 17:42:48.267142","2014-08-28 17:42:48.267142"
818,2075,"recurring",NULL,"297.12058627919",NULL,True,True,"2014-08-24 00:18:44.68555",NULL,"2014-08-24 00:18:44.649321","2014-08-24 00:18:44.649321"
871,2075,"recurring",NULL,"294.63328599051",NULL,True,True,"2014-08-30 00:02:35.476031",NULL,"2014-08-30 00:02:35.418729","2014-08-30 00:02:35.418729"
833,2283,"recurring",NULL,"297.02660240654",NULL,True,False,"2014-08-24 18:59:03.950813",NULL,"2014-08-24 18:59:03.921908","2014-08-24 18:59:03.921908"
832,2283,"recurring",NULL,"296.76286338634",NULL,True,False,"2014-08-24 18:58:50.979305",NULL,"2014-08-24 18:58:50.950984","2014-08-24 18:58:50.950984"
826,2283,"recurring",NULL,"300",NULL,True,False,"2014-08-24 13:07:39.378896",NULL,"2014-08-24 13:07:39.352747","2014-08-24 13:07:39.352747"
839,9776,"recurring","100",NULL,NULL,False,True,"2014-08-26 21:29:08.387132","2014-09-02 21:29:08.387132","2014-08-26 21:29:08.369131","2014-08-26 21:29:08.369131"
840,9778,"recurring","100",NULL,NULL,False,True,"2014-08-26 23:48:49.239026","2014-09-02 23:48:49.239026","2014-08-26 23:48:49.218185","2014-08-26 23:48:49.218185"
842,5122,"recurring",NULL,"300",NULL,True,True,"2014-08-26 23:55:58.385854",NULL,"2014-08-26 23:55:58.336988","2014-08-26 23:55:58.336988"
866,9789,"recurring","100",NULL,NULL,False,True,"2014-08-29 04:35:57.18671","2014-09-05 04:35:57.18671","2014-08-29 04:35:57.167799","2014-08-29 04:35:57.167799"
872,5282,"recurring",NULL,"192.2214162789",NULL,True,False,"2014-08-30 02:05:20.553575",NULL,"2014-08-30 02:05:20.512767","2014-08-30 02:05:20.512767"
867,9794,"recurring","100",NULL,NULL,False,False,"2014-08-29 15:30:54.49489","2014-09-05 15:30:54.49489","2014-08-29 15:30:54.475297","2014-08-29 15:30:54.475297"
819,2075,"recurring",NULL,"249.1894804446",NULL,True,True,"2014-08-24 00:25:33.866068",NULL,"2014-08-24 00:25:33.818436","2014-08-24 00:25:33.818436"
846,9778,"recurring","100",NULL,NULL,False,True,"2014-08-27 00:08:39.976115","2014-09-03 00:08:39.976115","2014-08-27 00:08:39.955845","2014-08-27 00:08:39.955845"
851,5122,"recurring",NULL,"300",NULL,True,True,"2014-08-27 00:12:17.628048",NULL,"2014-08-27 00:12:17.593138","2014-08-27 00:12:17.593138"
844,5122,"recurring",NULL,"281.00273616012",NULL,True,True,"2014-08-26 23:58:23.130126",NULL,"2014-08-26 23:58:23.099966","2014-08-26 23:58:23.099966"
859,5282,"recurring",NULL,"300",NULL,True,True,"2014-08-28 09:49:14.163522",NULL,"2014-08-28 09:49:14.129913","2014-08-28 09:49:14.129913"
841,5122,"recurring",NULL,"280.00893114988",NULL,True,False,"2014-08-26 23:55:38.777854",NULL,"2014-08-26 23:55:38.752145","2014-08-26 23:55:38.752145"
860,5282,"recurring",NULL,"300",NULL,True,False,"2014-08-28 13:11:04.962579",NULL,"2014-08-28 13:11:04.929157","2014-08-28 13:11:04.929157"
875,2075,"recurring",NULL,"300",NULL,True,False,"2014-08-31 17:42:13.831082",NULL,"2014-08-31 17:42:13.789568","2014-08-31 17:42:13.789568"
856,2075,"recurring",NULL,"297.89680137268",NULL,True,True,"2014-08-27 11:02:23.322807",NULL,"2014-08-27 11:02:23.283761","2014-08-27 11:02:23.283761"
879,2075,"recurring",NULL,"289.77509328297",NULL,True,True,"2014-09-01 00:11:51.705724",NULL,"2014-09-01 00:11:51.643312","2014-09-01 00:11:51.643312"
869,9795,"recurring","100",NULL,NULL,False,True,"2014-08-29 22:49:43.935886","2014-09-05 22:49:43.935886","2014-08-29 22:49:43.917728","2014-08-29 22:49:43.917728"
870,9795,"recurring","100",NULL,NULL,False,True,"2014-08-29 22:53:38.558047","2014-09-05 22:53:38.558047","2014-08-29 22:53:38.537135","2014-08-29 22:53:38.537135"
845,5122,"recurring",NULL,"291.90645477377",NULL,True,True,"2014-08-27 00:00:18.171852",NULL,"2014-08-27 00:00:18.12966","2014-08-27 00:00:18.12966"
810,2075,"recurring",NULL,"299.774587735415",NULL,True,True,"2014-08-22 23:19:25.962157",NULL,"2014-08-22 23:19:25.929165","2014-08-22 23:19:25.929165"
885,4769,"recurring",NULL,"201.5485750884",NULL,True,False,"2014-09-02 00:12:55.43061",NULL,"2014-09-02 00:12:55.389264","2014-09-02 00:12:55.389264"
878,2075,"recurring",NULL,"288.1355506756",NULL,True,True,"2014-09-01 00:04:06.040422",NULL,"2014-09-01 00:04:05.997791","2014-09-01 00:04:05.997791"
876,2075,"recurring",NULL,"300",NULL,True,True,"2014-08-31 17:43:29.087473",NULL,"2014-08-31 17:43:29.043834","2014-08-31 17:43:29.043834"
864,5282,"recurring",NULL,"300",NULL,True,False,"2014-08-28 17:46:28.165604",NULL,"2014-08-28 17:46:28.130563","2014-08-28 17:46:28.130563"
858,5282,"recurring",NULL,"300",NULL,True,False,"2014-08-28 07:25:52.413252",NULL,"2014-08-28 07:25:52.384069","2014-08-28 07:25:52.384069"
868,2075,"recurring",NULL,"296.82911402727",NULL,True,True,"2014-08-29 17:49:26.654133",NULL,"2014-08-29 17:49:26.614112","2014-08-29 17:49:26.614112"
873,9778,"recurring","100",NULL,NULL,False,True,"2014-08-31 11:25:25.512264","2014-09-07 11:25:25.512264","2014-08-31 11:25:25.484818","2014-08-31 11:25:25.484818"
874,2075,"recurring",NULL,"300",NULL,True,True,"2014-08-31 17:04:46.092234",NULL,"2014-08-31 17:04:46.050533","2014-08-31 17:04:46.050533"
816,821,"recurring",NULL,"0.5",NULL,True,True,"2014-08-23 05:25:53.596008",NULL,"2014-08-23 05:25:53.575738","2014-08-23 05:25:53.575738"
850,5122,"recurring",NULL,"285.22621556624",NULL,True,True,"2014-08-27 00:11:34.297145",NULL,"2014-08-27 00:11:34.263284","2014-08-27 00:11:34.263284"
880,9798,"recurring","100",NULL,NULL,False,True,"2014-09-01 00:18:19.45176","2014-09-08 00:18:19.45176","2014-09-01 00:18:19.433551","2014-09-01 00:18:19.433551"
883,9800,"recurring","100",NULL,NULL,False,True,"2014-09-01 13:37:11.739087","2014-09-08 13:37:11.739087","2014-09-01 13:37:11.720838","2014-09-01 13:37:11.720838"
884,9800,"recurring","100",NULL,NULL,False,True,"2014-09-01 14:08:47.492145","2014-09-08 14:08:47.492145","2014-09-01 14:08:47.471732","2014-09-01 14:08:47.471732"
823,5122,"recurring",NULL,"231.46144865888",NULL,True,False,"2014-08-24 08:39:32.762206",NULL,"2014-08-24 08:39:32.735459","2014-08-24 08:39:32.735459"
843,5122,"recurring",NULL,"236.054893133487",NULL,True,False,"2014-08-26 23:56:47.300836",NULL,"2014-08-26 23:56:47.273068","2014-08-26 23:56:47.273068"
847,5122,"recurring",NULL,"282.92343612966",NULL,True,False,"2014-08-27 00:09:22.339695",NULL,"2014-08-27 00:09:22.307885","2014-08-27 00:09:22.307885"
837,2315,"recurring",NULL,"284.54093958224",NULL,True,False,"2014-08-26 00:35:14.837264",NULL,"2014-08-26 00:35:14.817417","2014-08-26 00:35:14.817417"
820,2075,"recurring",NULL,"0.5",NULL,True,True,"2014-08-24 00:28:23.998052",NULL,"2014-08-24 00:28:23.960845","2014-08-24 00:28:23.960845"
814,2075,"recurring",NULL,"296.617643045279",NULL,True,True,"2014-08-23 00:15:20.889093",NULL,"2014-08-23 00:15:20.85448","2014-08-23 00:15:20.85448"
863,5282,"recurring",NULL,"300",NULL,True,False,"2014-08-28 17:46:04.608893",NULL,"2014-08-28 17:46:04.576106","2014-08-28 17:46:04.576106"
862,5282,"recurring",NULL,"182.4871793218",NULL,True,False,"2014-08-28 17:45:36.976756",NULL,"2014-08-28 17:45:36.944685","2014-08-28 17:45:36.944685"
853,5122,"recurring",NULL,"276.5534818498",NULL,True,False,"2014-08-27 00:23:57.746823",NULL,"2014-08-27 00:23:57.710061","2014-08-27 00:23:57.710061"
855,5122,"recurring",NULL,"300",NULL,True,False,"2014-08-27 00:31:41.696428",NULL,"2014-08-27 00:31:41.655641","2014-08-27 00:31:41.655641"
854,5122,"recurring",NULL,"300",NULL,True,False,"2014-08-27 00:30:34.110963",NULL,"2014-08-27 00:30:34.072156","2014-08-27 00:30:34.072156"
882,2283,"recurring",NULL,"264.6363045385",NULL,True,False,"2014-09-01 09:20:18.204464",NULL,"2014-09-01 09:20:18.177705","2014-09-01 09:20:18.177705"
849,5122,"recurring",NULL,"282.800702828916",NULL,True,True,"2014-08-27 00:10:11.848987",NULL,"2014-08-27 00:10:11.813133","2014-08-27 00:10:11.813133"
881,2283,"recurring",NULL,"300",NULL,True,False,"2014-09-01 08:31:24.560376",NULL,"2014-09-01 08:31:24.531658","2014-09-01 08:31:24.531658"
831,2283,"recurring",NULL,"288.4430385343",NULL,True,True,"2014-08-24 18:51:42.14835",NULL,"2014-08-24 18:51:42.121914","2014-08-24 18:51:42.121914"
813,2075,"recurring",NULL,"299.216997790801",NULL,True,True,"2014-08-23 00:15:00.978543",NULL,"2014-08-23 00:15:00.944438","2014-08-23 00:15:00.944438"
886,4769,"recurring",NULL,"300",NULL,True,True,"2014-09-02 00:14:26.435282",NULL,"2014-09-02 00:14:26.388835","2014-09-02 00:14:26.388835"
887,4769,"recurring",NULL,"300",NULL,True,True,"2014-09-02 00:18:35.580801",NULL,"2014-09-02 00:18:35.535835","2014-09-02 00:18:35.535835"
888,4769,"recurring",NULL,"300",NULL,True,False,"2014-09-02 00:19:24.546765",NULL,"2014-09-02 00:19:24.498132","2014-09-02 00:19:24.498132"
889,4769,"recurring",NULL,"296.43760902693",NULL,True,True,"2014-09-02 09:05:38.05537",NULL,"2014-09-02 09:05:38.007957","2014-09-02 09:05:38.007957"
751,9685,"recurring",NULL,"207.45215224524",NULL,True,False,"2014-08-16 03:40:28.512032",NULL,"2014-08-16 03:40:28.424933","2014-08-16 03:40:28.424933"
964,2075,"recurring",NULL,"300",NULL,True,False,"2014-09-07 00:09:34.136538",NULL,"2014-09-07 00:09:34.088582","2014-09-07 00:09:34.088582"
892,2283,"recurring",NULL,"300",NULL,True,True,"2014-09-03 11:58:19.091407",NULL,"2014-09-03 11:58:19.061201","2014-09-03 11:58:19.061201"
952,9824,"recurring","100",NULL,NULL,False,True,"2014-09-06 14:51:26.720913","2014-09-13 14:51:26.720913","2014-09-06 14:51:26.692421","2014-09-06 14:51:26.692421"
893,2283,"recurring",NULL,"282.8103749718",NULL,True,True,"2014-09-03 12:01:33.47727",NULL,"2014-09-03 12:01:33.433385","2014-09-03 12:01:33.433385"
622,4769,"recurring",NULL,"0.500000000303999",NULL,True,True,"2014-08-14 11:03:29.216112",NULL,"2014-08-14 11:03:29.192989","2014-08-14 11:03:29.192989"
965,2075,"recurring",NULL,"277.7848007802",NULL,True,False,"2014-09-07 00:12:41.823354",NULL,"2014-09-07 00:12:41.773002","2014-09-07 00:12:41.773002"
894,2075,"recurring",NULL,"300",NULL,True,True,"2014-09-04 00:05:22.769869",NULL,"2014-09-04 00:05:22.721544","2014-09-04 00:05:22.721544"
895,2315,"recurring",NULL,"300",NULL,True,True,"2014-09-04 00:08:34.34516",NULL,"2014-09-04 00:08:34.325643","2014-09-04 00:08:34.325643"
897,2315,"recurring",NULL,"300",NULL,True,True,"2014-09-04 00:08:49.451198",NULL,"2014-09-04 00:08:49.428783","2014-09-04 00:08:49.428783"
900,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 10:31:39.299596",NULL,"2014-09-04 10:31:39.276338","2014-09-04 10:31:39.276338"
903,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 10:44:39.542394",NULL,"2014-09-04 10:44:39.514115","2014-09-04 10:44:39.514115"
904,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 10:49:11.635097",NULL,"2014-09-04 10:49:11.603279","2014-09-04 10:49:11.603279"
906,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 10:55:51.239188",NULL,"2014-09-04 10:55:51.209121","2014-09-04 10:55:51.209121"
907,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 11:01:14.188297",NULL,"2014-09-04 11:01:14.15739","2014-09-04 11:01:14.15739"
908,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 11:07:59.971946",NULL,"2014-09-04 11:07:59.939219","2014-09-04 11:07:59.939219"
911,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 11:25:45.945401",NULL,"2014-09-04 11:25:45.899215","2014-09-04 11:25:45.899215"
912,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 11:28:05.0437",NULL,"2014-09-04 11:28:04.978861","2014-09-04 11:28:04.978861"
916,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-04 11:54:28.997906",NULL,"2014-09-04 11:54:28.957338","2014-09-04 11:54:28.957338"
917,201,"recurring","100",NULL,NULL,False,True,"2014-09-04 12:29:11.081578","2014-09-11 12:29:11.081578","2014-09-04 12:29:11.060954","2014-09-04 12:29:11.060954"
918,201,"recurring","100",NULL,NULL,False,True,"2014-09-04 12:29:49.530077","2014-09-11 12:29:49.530077","2014-09-04 12:29:49.510017","2014-09-04 12:29:49.510017"
919,201,"recurring","100",NULL,NULL,False,True,"2014-09-04 12:44:41.630571","2014-09-11 12:44:41.630571","2014-09-04 12:44:41.607037","2014-09-04 12:44:41.607037"
920,2283,"recurring",NULL,"300",NULL,True,True,"2014-09-04 14:08:45.328626",NULL,"2014-09-04 14:08:45.295823","2014-09-04 14:08:45.295823"
921,2283,"recurring",NULL,"300",NULL,True,True,"2014-09-04 14:31:27.880679",NULL,"2014-09-04 14:31:27.847122","2014-09-04 14:31:27.847122"
953,9824,"recurring","100",NULL,NULL,False,True,"2014-09-06 15:35:36.884409","2014-09-13 15:35:36.884409","2014-09-06 15:35:36.853727","2014-09-06 15:35:36.853727"
890,2075,"recurring",NULL,"140.607633791283",NULL,True,False,"2014-09-02 23:41:25.543579",NULL,"2014-09-02 23:41:25.501366","2014-09-02 23:41:25.501366"
914,5282,"recurring",NULL,"290.04641340898",NULL,True,True,"2014-09-04 11:52:41.736589",NULL,"2014-09-04 11:52:41.697557","2014-09-04 11:52:41.697557"
938,2299,"recurring",NULL,"227.4379607933",NULL,True,True,"2014-09-06 01:21:28.630682",NULL,"2014-09-06 01:21:28.598169","2014-09-06 01:21:28.598169"
902,5282,"recurring",NULL,"0.499999999669996",NULL,True,True,"2014-09-04 10:41:40.614806",NULL,"2014-09-04 10:41:40.589157","2014-09-04 10:41:40.589157"
925,2075,"recurring",NULL,"299.729309194584",NULL,True,True,"2014-09-04 22:42:59.834997",NULL,"2014-09-04 22:42:59.787688","2014-09-04 22:42:59.787688"
910,5282,"recurring",NULL,"300",NULL,True,False,"2014-09-04 11:16:10.829672",NULL,"2014-09-04 11:16:10.794952","2014-09-04 11:16:10.794952"
899,5021,"recurring",NULL,"41.5038076359",NULL,True,False,"2014-09-04 00:44:59.289721",NULL,"2014-09-04 00:44:59.270062","2014-09-04 00:44:59.270062"
915,5282,"recurring",NULL,"226.3034477969",NULL,True,True,"2014-09-04 11:53:08.197352",NULL,"2014-09-04 11:53:08.157032","2014-09-04 11:53:08.157032"
931,2299,"recurring",NULL,"280.1454273316",NULL,True,False,"2014-09-05 00:08:23.11283",NULL,"2014-09-05 00:08:23.081809","2014-09-05 00:08:23.081809"
935,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-05 16:18:05.802284",NULL,"2014-09-05 16:18:05.759454","2014-09-05 16:18:05.759454"
936,5282,"recurring",NULL,"300",NULL,True,True,"2014-09-05 16:18:35.738492",NULL,"2014-09-05 16:18:35.695856","2014-09-05 16:18:35.695856"
954,9826,"recurring","100",NULL,NULL,False,True,"2014-09-06 16:08:25.702281","2014-09-13 16:08:25.702281","2014-09-06 16:08:25.66509","2014-09-06 16:08:25.66509"
941,2299,"recurring",NULL,"285.038563604892",NULL,True,True,"2014-09-06 01:56:11.177014",NULL,"2014-09-06 01:56:11.138567","2014-09-06 01:56:11.138567"
909,5282,"recurring",NULL,"298.05261399909",NULL,True,False,"2014-09-04 11:10:18.554111",NULL,"2014-09-04 11:10:18.521552","2014-09-04 11:10:18.521552"
913,5282,"recurring",NULL,"274.44706627708",NULL,True,True,"2014-09-04 11:51:49.17292",NULL,"2014-09-04 11:51:49.134079","2014-09-04 11:51:49.134079"
955,9826,"recurring","100",NULL,NULL,False,True,"2014-09-06 16:09:33.29017","2014-09-13 16:09:33.29017","2014-09-06 16:09:33.252075","2014-09-06 16:09:33.252075"
963,2299,"recurring",NULL,"232.9467014749",NULL,True,True,"2014-09-07 00:07:22.105966",NULL,"2014-09-07 00:07:22.063079","2014-09-07 00:07:22.063079"
898,9643,"recurring",NULL,"0.5",NULL,True,True,"2014-09-04 00:15:53.295733",NULL,"2014-09-04 00:15:53.250649","2014-09-04 00:15:53.250649"
946,2299,"recurring",NULL,"298.08748357366",NULL,True,True,"2014-09-06 11:15:44.303256",NULL,"2014-09-06 11:15:44.26262","2014-09-06 11:15:44.26262"
922,2283,"recurring",NULL,"290.04644810235",NULL,True,True,"2014-09-04 14:34:04.649921",NULL,"2014-09-04 14:34:04.616567","2014-09-04 14:34:04.616567"
891,2283,"recurring",NULL,"31.5854128149",NULL,True,False,"2014-09-03 11:57:02.740959",NULL,"2014-09-03 11:57:02.71127","2014-09-03 11:57:02.71127"
923,2283,"recurring",NULL,"300",NULL,True,False,"2014-09-04 15:06:02.965542",NULL,"2014-09-04 15:06:02.930519","2014-09-04 15:06:02.930519"
939,2299,"recurring",NULL,"300",NULL,True,True,"2014-09-06 01:39:30.569278",NULL,"2014-09-06 01:39:30.534575","2014-09-06 01:39:30.534575"
940,2299,"recurring",NULL,"300",NULL,True,True,"2014-09-06 01:51:26.213636",NULL,"2014-09-06 01:51:26.1768","2014-09-06 01:51:26.1768"
942,2299,"recurring",NULL,"300",NULL,True,True,"2014-09-06 10:59:36.320368",NULL,"2014-09-06 10:59:36.281203","2014-09-06 10:59:36.281203"
943,2299,"recurring",NULL,"300",NULL,True,True,"2014-09-06 11:02:51.283969",NULL,"2014-09-06 11:02:51.246661","2014-09-06 11:02:51.246661"
947,9823,"recurring","100",NULL,NULL,False,True,"2014-09-06 11:52:58.835819","2014-09-13 11:52:58.835819","2014-09-06 11:52:58.817292","2014-09-06 11:52:58.817292"
948,9824,"recurring","100",NULL,NULL,False,True,"2014-09-06 14:26:24.56459","2014-09-13 14:26:24.56459","2014-09-06 14:26:24.544491","2014-09-06 14:26:24.544491"
949,9824,"recurring","100",NULL,NULL,False,True,"2014-09-06 14:49:08.607383","2014-09-13 14:49:08.607383","2014-09-06 14:49:08.583478","2014-09-06 14:49:08.583478"
950,9824,"recurring","100",NULL,NULL,False,True,"2014-09-06 14:49:50.028115","2014-09-13 14:49:50.028115","2014-09-06 14:49:50.002375","2014-09-06 14:49:50.002375"
951,9824,"recurring","100",NULL,NULL,False,True,"2014-09-06 14:50:47.913659","2014-09-13 14:50:47.913659","2014-09-06 14:50:47.884045","2014-09-06 14:50:47.884045"
956,9826,"recurring","100",NULL,NULL,False,True,"2014-09-06 16:15:13.902392","2014-09-13 16:15:13.902392","2014-09-06 16:15:13.876221","2014-09-06 16:15:13.876221"
959,9830,"recurring","100",NULL,NULL,False,True,"2014-09-06 22:29:16.060869","2014-09-13 22:29:16.060869","2014-09-06 22:29:16.0416","2014-09-06 22:29:16.0416"
960,9830,"recurring","100",NULL,NULL,False,True,"2014-09-06 22:30:14.745144","2014-09-13 22:30:14.745144","2014-09-06 22:30:14.723501","2014-09-06 22:30:14.723501"
961,9831,"recurring","100",NULL,NULL,False,True,"2014-09-06 22:52:59.687997","2014-09-13 22:52:59.687997","2014-09-06 22:52:59.669253","2014-09-06 22:52:59.669253"
957,2299,"recurring",NULL,"168.154119444",NULL,True,True,"2014-09-06 18:28:24.460387",NULL,"2014-09-06 18:28:24.416393","2014-09-06 18:28:24.416393"
926,2299,"recurring",NULL,"278.55203168754",NULL,True,True,"2014-09-04 23:57:01.373808",NULL,"2014-09-04 23:57:01.346976","2014-09-04 23:57:01.346976"
928,2299,"recurring",NULL,"293.026965352333",NULL,True,False,"2014-09-04 23:58:49.734101",NULL,"2014-09-04 23:58:49.704612","2014-09-04 23:58:49.704612"
934,5021,"recurring",NULL,"298.16915434671",NULL,True,False,"2014-09-05 12:08:28.270494",NULL,"2014-09-05 12:08:28.247831","2014-09-05 12:08:28.247831"
933,5021,"recurring",NULL,"141.503855725",NULL,True,False,"2014-09-05 12:07:55.176658",NULL,"2014-09-05 12:07:55.155387","2014-09-05 12:07:55.155387"
962,2299,"recurring",NULL,"300",NULL,True,True,"2014-09-07 00:03:50.031642",NULL,"2014-09-07 00:03:49.978933","2014-09-07 00:03:49.978933"
958,2299,"recurring",NULL,"211.103103988",NULL,True,True,"2014-09-06 18:28:56.764638",NULL,"2014-09-06 18:28:56.721703","2014-09-06 18:28:56.721703"
944,2299,"recurring",NULL,"242.300320322971",NULL,True,True,"2014-09-06 11:09:38.054212",NULL,"2014-09-06 11:09:38.016745","2014-09-06 11:09:38.016745"
901,5282,"recurring",NULL,"133.8222290955",NULL,True,True,"2014-09-04 10:34:37.393503",NULL,"2014-09-04 10:34:37.367942","2014-09-04 10:34:37.367942"
932,5021,"recurring",NULL,"125.8426776943",NULL,True,False,"2014-09-05 12:07:02.781898",NULL,"2014-09-05 12:07:02.761414","2014-09-05 12:07:02.761414"
896,2315,"recurring",NULL,"218.0894343762",NULL,True,True,"2014-09-04 00:08:38.91215",NULL,"2014-09-04 00:08:38.889991","2014-09-04 00:08:38.889991"
937,2283,"recurring",NULL,"246.93929279096",NULL,True,True,"2014-09-06 01:14:08.489333",NULL,"2014-09-06 01:14:08.460026","2014-09-06 01:14:08.460026"
848,5122,"recurring",NULL,"282.990830460179",NULL,True,False,"2014-08-27 00:09:53.942982",NULL,"2014-08-27 00:09:53.910179","2014-08-27 00:09:53.910179"
924,2283,"recurring",NULL,"247.2556205409",NULL,True,True,"2014-09-04 15:10:53.579661",NULL,"2014-09-04 15:10:53.539044","2014-09-04 15:10:53.539044"
838,9765,"recurring",NULL,"0.5",NULL,True,True,"2014-08-26 13:00:20.831227",NULL,"2014-08-26 13:00:20.811406","2014-08-26 13:00:20.811406"
